Text,Target,Stance,Sentiment
"As my friend @LaurenEMorrill says, ""I don't know how to explain to you that you should care about other people."" This pandemic is ravaging our country, specifically Black and brown communities and the Navajo Nation. Stay home, wear a mask, and save lives. #WearADamnMask",face masks,FAVOR,pos
"@chico14436924 Dems are crazy and the people that vote for them are insane. If any political party let mobs burn down my neighborhood and endangered my family, I would never vote for them again. And guess what?This is way I will not be voting for a Dem again. #WalkAway #EndDemFascism  #MasksOff",face masks,NONE,neg
"@Politidope @JoeGruters No mask? Careless, self-centered no concern for anyone else’s health. Don’t be like Joe #WearADamnMask",face masks,FAVOR,neg
"@steve_c1970 Dr. Mengele, I mean Fauci thought it a good idea. Sorry Mengele no offense. #FireFauci",fauci,AGAINST,neg
"Truly can see ""ignorance is bliss,"" when a Florida woman says I shouldn't wear a mask and to not fear the virus because she doesn't. I don't fear getting the virus but have respect for others and refuse encourage this ignorance. #WearAMask",face masks,FAVOR,other
Just worked the front end of a central Iowa grocery store. Counted 508 people. 68 had on masks.. #iowa #COVIDIDIOTS #grocery #masks,face masks,FAVOR,neg
Well @henrymcmaster you can just have your people fine me $100 cause it is unconstitutional to require masks. #ConstitutionOverCoronavirus #MyChoice #NoMask,face masks,AGAINST,neg
I don't understand why it's surprising that some of us Americans have a hard time wearing masks. These are the same people that believe condoms don't offer any protection. #IStandWithFauci,fauci,NONE,neg
"@DWUhlfelderLaw Yes!!  Thank you!  I’m a Florida mom and friend to many teachers who are scared to death. @GovRonDeSantis is a freaking idiot, a dangerously negligent and incompetent idiot!  #CloseTheSchools",school closures,FAVOR,neg
The good thing about anti mask protests is the effectiveness of tear gas.  #NoMask,face masks,FAVOR,neg
"@KrisTStacey1 @Walmart What’s Schantz.   The Democrat Governors of WA and NY have both done a great job combatting #COVID19..  The Democrat mayor of NYC is a damn idiot tho.  Don’t be a #COVIDIOT, Kris.  #WearAMask",face masks,FAVOR,neg
#ThursdayThoughts #DrFauci #COVID?9 #coronavirus  I agree with Dr. Fauci %100 we should stop shaking hands forever. 👏🏾👏🏾👏🏾 People are disgusting. Greasy oily hands 🤢🤮🤮🤮🤮,fauci,FAVOR,neg
@Ward4Michaud @KWAwesome I can still see that awesome smile Councillor Michaud! #SmileWithYourEyes #WearAMask,face masks,NONE,pos
@CDCgov @CityOfDubuque VIOLATION of PRIVACY Wake UP LOCALS @CityOfDubuque @dbqschools @KCRG U R NOT LOCKING US DOWN &amp; CLOSING SCHOOLS W/OUT A FIGHT! #MAGA #KAG #WWG1WGA_GLOBAL #Patriots #PatriotsUnited #America #Iowa #COVID19 #FauciFraud,fauci,NONE,neg
"@BBCr4today Another #fakenews from BBC, there is NO new evidence that mask work, the virus HAS gone, the cure is Hydroxychloroquine, Brazil is flattening the curve with no lockdown. Sweden is OUT OF.COVID with NO LOCKDOWN AND #NoMasks",face masks,AGAINST,neg
"@kmjensen05 @KathyBoren @KMH_Music @JodieHMoss @GOPLeader They don’t want to know. Or they know and are just lying. Because they’d rather wear a ventilator than a mask.  Or more likely, they just don’t give a rat’s ass if you or I or someone we love has to wear a ventilator because of them.  #WearADamnMask",face masks,FAVOR,neg
Still beyond me why teens will not be wearing masks in schools 🤔 #MasksSaveLives,face masks,FAVOR,neg
"It needs to stop. If this is a thing you believe, it's YOU that's currently causing the most harm. Shut the fuck up, sit down, wear a mask and stop spreading your moist bullshit. I don't want to die because you're a fucking idiot.   #COVID19AB #WearAMaskSaveALife",face masks,FAVOR,neg
@shell17159039 @JustMe123____ @josekayemba @brianstelter Fact is Fauci has conflicts of interest with #BigPharma Go read what he wrote in the NE journal of medicine back in March or the CDCs 5 planning scenarios from April. Much different tune then what Fauci says on TV. #firefauci,fauci,AGAINST,neg
@JackPosobiec And we will hope that they are equally magnanimous since they have been wrong in several respects and he relies on them as experts #DrFauci #DrBirx #Coronavirus,fauci,AGAINST,neg
"From his LTC and they weren't happy about providing it. He had an outdoor, no contact visit with other family this weekend but we were told they wouldn't force quarantine after said visits anymore. This is straight up abuse. Elder abuse, abuse of power. #endthelockdown",stay at home orders,AGAINST,neg
#DrFauci smacks down @RandPaul! 🤣 #coronavirus #COVID19,fauci,FAVOR,neg
"@julie_kelly2 Nazis. This is America, for God's sake! I know he's probably following orders, but where is common sense? #coronavirus #Nazi #FireFauci",fauci,NONE,neg
@csheets44 @GovMikeDeWine My daughter goes to Dayton public schools and last year she had to sit in science class with no teacher the entire year. They gave them a packet and left them alone for the day. How will this year look??? This is going to be a disaster. SMH #NotMyChild,school closures,FAVOR,neg
Shut down schools and continuepaying teachers . You pay people for making children so why not somebody who did not choose to put their life on hold ? #SchoolsMustShutdown,school closures,FAVOR,neg
Why are we closing schools after a diagnosis of #COVID19? Surely by then the proverbial horse has bolted and they may have infected other students or teachers.?#COVID19Aus #CloseTheSchools,school closures,FAVOR,neg
@EyesOnQ Setting up the NWO for mandatory vaccines. We see through your BS #FireFauci,fauci,AGAINST,neg
Trying out @Walmart curbside grocery pickup so I won't get scolded or kicked out for #NoMask. Not sure if this is convenient or dumb. The pickup process they gave me acts like either I or the store employee is scared to death of #Covid19 #WuhanFlu #ChineseVirus. #MasksOff,face masks,AGAINST,neg
"I don’t know... why. But does anyone else.. like cringe when watching a movie and someone hugs, high fives, or has big party and think “Nooo!!! What about COVID?!? Just me???!  Cool.   #COVID19 #StaySafeStayHome",stay at home orders,NONE,neg
@benshapiro @rising_serpent Heard today the KY has had 33 deaths and we went under a mandatory mask order at 5pm today! #NoMasks,face masks,NONE,other
@RandPaul THANK YOU for pointing out the obvious! Why do we allow #DrFauci to dictate what 330 million US citizens must do re #COVID19! He’s guessing!There’s too many conflicting beliefs. Kids MUST go back to school! The US must fully open! #StopTheMadness #CovidHoax #MAGA2020,fauci,AGAINST,neg
What the US is doing right now is akin to a cancer patient that tells the doctors he/she will wait for the disease to progress before taking action. Time to wake up.  #coronavirus #COVID19 #CloseTheSchools,school closures,NONE,neg
The difference between anti seatbelt &amp; anti mask people is that the latter is leaving a digital footprint of their ignorance for their grandkids.  #masks,face masks,FAVOR,neg
My first online class was over Skype and the first 30mins was watching a classmate document himself cooking eggs. All in all a 10/10 experience #coronavirus #StayAtHome #CloseTheSchools,school closures,FAVOR,pos
"We can get through this crazy time together but for now this is not funny it’s something to take serious it’s not right to put people or yourself in danger just because you don’t think COVID-19 isn’t real because it is real, take it seriously #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@realDonaldTrump @elonmusk Can #DrFauci shed some light on the role @Tesla can play in stopping #Covid_19? #COVID19 #Fauci #FauciHero,fauci,FAVOR,pos
"@realDonaldTrump WTF, NOW WE NEED TO LISTEN TO THE KING OF #PANICPORN AGAIN??!!! #FraudFauci #FireFauci",fauci,AGAINST,neg
@WeAreSinclair Fauci needs to be exposed. He didnt get 1 thing right. Fauci caused the virus and the world needs to know. Do the right thing and play the show. #FireFauci,fauci,AGAINST,neg
"@BBCNews if anyone finds the plot please send it back to 10 downing street, London. Please search for it urgently as the current resident is in desperate need of it. Currently destroying the UK economy and the sanity of thousands of people. #endthelockdown",stay at home orders,NONE,neg
"@JeffPassan @markasaxon Gee it's almost as if the MLB's plan to safeguard players, coaches and officials from a highly contagious and deadly virus with no cure isn't actually working. #COVIDIOTS #TrumpVirus #StayAtHome #WearADamnMask",face masks,FAVOR,neg
"@DrNickCrombie Dr Nick, I agree it’s brilliant...but I’m disappointed that so many comments here show that either people lack a sense of humour!  and/or don’t get how essential both vaccinations and mask wearing are for our survival! Shocking! 😂🤬  #WearADamnMask  #MasksSaveLives  #MasksOn",face masks,FAVOR,other
@trisin7 @Jill21234 @HKrassenstein Uh...if you were paying attention to current events not being shared by #LameStreamMedia then you would know that the Globalist Cronies ran a simulation #Event201 of a coronavirus #PlanDemic in NYC Oct 2019 to get their propaganda in order.  If you want to place blame #FireFauci,fauci,NONE,neg
@SRuhle 🗣🗣🗣Tell them Chewbacca‼💯😂😷?WearAMask,face masks,NONE,other
@bopinion It took you #FakeNewsFuckheads 5 whole months to remember that fresh air &amp; sunshine are better for us than cowering inside closed spaces?  PS-wearing all of your germs strapped to the front of your head is also a great way to spread them around. #MasksOff,face masks,AGAINST,neg
During these testing times Gujarat government should support schools that are finding new ways to bring normalcy in the lives of the school going children. #SaveOurSchools,school closures,AGAINST,pos
Thanks Facebook for allowing groups to spread anti-science and anti-vax information on their platform. Bottom line is that vaccines work. Don't like your kids vaccinations it? That's your right but don't expect others to make exceptions for your selfishness.  #NotMyChild,school closures,NONE,neg
Being the only one in Ace Hardware wearing a mask feels very similar to when they'd assign group projects in school.  Except then I could at least do all the work myself.  #WearADamnMask,face masks,FAVOR,other
@LonnieSpray @SusanStJames3 He gets my vote and all my dead relatives votes if he fires Fauci before November   #FireFauci  #FireFauci  #FireFauci,fauci,AGAINST,neg
"@GerryPoling1 @dbltrouble247 @JoyAnnReid Schools employ janitors, no split schedule; kids back full time and teachers have health insurance through the unions!  Problem solved! #OpenSchools",school closures,AGAINST,pos
@godmoringmm @nytimes Karen says your children are not safe at home! 😂😂😂  Fight Mask Tyranny! #NoMasks,face masks,AGAINST,neg
@Mariners @MarinersPR @GovInslee @MLB you couldn’t have picked a worse person to throw out the home opener first pitch - do the right thing and choose a non-political personality #voteinsleeout #NoMasks #openwa #OPENAMERICANOW,stay at home orders,AGAINST,neg
"Masks look to be part of our lives for some time to come, so it's more economical (and eco-friendly) to buy one or two cloth masks that you can wash and wear again. They're widely available (look online) and come in a huge range of patterns and colours. #WearAMaskPlease",face masks,FAVOR,pos
@NhCardona603 I'm staying home and working. Wish I was back home in New England; I'm trapped in Arizona between #COVID19 hot spots. #WearAMaskPlease,face masks,NONE,neg
America is so used to children being gunned down while AT SCHOOL that it seems very easy for them to ready for #COVID19 deaths that are coming for the teachers/students/their families as American schools are being FORCED to reopen for in person education!#SchoolsMustShutdown,school closures,FAVOR,neg
"@BCGovNews We absolutely can do better.  Let's talk about the addictions &amp; overdoses, the jobs and businesses lost, the depression &amp; anxiety, the fiscal irresponsibility, the perverse incentives paying people more to stay home than work...  Do better... #EndTheShutdown",stay at home orders,AGAINST,neg
"@jaygirl1980 So many educational 'categories' of students classified 'special needs.' Vary by state. Learning disabled to multiply 'handicapped' &amp; so much more. Some are more physically vulnerable to COVID. If schools accept some, how to tell parents NO to others? No easy answers. #NotMyChild",school closures,FAVOR,neg
"@Newsweek #DrFauci Do you consider manipulation of data, lack of transparency of #Covid19 infection, death rates by #Republican govs in #Florida #Alabama #Arizona #Texas #Georgia to be equally harmful to ability to control #coronaviruspandemic? .@CDCgov #voteGOPout #voteBLUEtoSaveAmerica",fauci,NONE,other
We want to hear from #DrFauci and the #CDC ?the one we had before #Trump wanted them to change the #science to suit #Trump’s lies. #COVID19 #ScienceMatters #TrumpVirus2020 #TrumpFailedAmerica,fauci,FAVOR,other
"I love that at the hearings on June 23rd that Dr. Fauci wore a Washington Nationals mask - the team whose fans booed and humiliated Trump, and then went on to win the World Series.  This man is a legend. #FauciHero #DrFauci #AmericaOrTrump",fauci,FAVOR,pos
Tomorrow #NH will host a #NASCAR race that is expected to draw 12K.  We are the only state in the entire Norteast w/out a mask mandate. This is a potential #COVID19 superspreader event. You may be “over?the pandemic - but it’s not over you. #WearADamnMask,face masks,FAVOR,neg
@SenMcSallyAZ HAS FAILED #Arizona #ArizonaCovid19   #MaskItOrCasket #WearAMask #StaySafeStayHome,stay at home orders,FAVOR,neg
"@LaVeterinarian @NeilClark66 Exactly. This is why I have no sympathy for anti-maskers who get COVID and die. They are selfish assholes that don’t understand or care about simple science. Your mask doesn’t protect you, it protects me, and my mask protects you. #WearADamnMask",face masks,FAVOR,neg
"If you can't get people to believe they need to wear a mask, how will you convince them they need to get a vaccine? Asking for a friend... #COVID19  #WearAMaskSaveALife",face masks,FAVOR,neg
@IngrahamAngle @KathyMillerDC @bigleaguepol This is because he positioned to profit immensely from a vaccine. When was the last time #Fauci treated a patient? Answer... decades! He needs to be prosecuted for causing the deaths of thousands of Americans? #FireFauci,fauci,AGAINST,neg
And now #DrFauci is going into 14 days of self isolation because he too was exposed to the virus. Great job with the White House Coronavirus Task Force gang. We all need to hope that Dr. Fauci will be okay! #Covid_19 #coronavirus,fauci,FAVOR,other
"Lot of talk about wearing masks, but not nearly enough about STAYING HOME. Know where you don’t have to wear a mask? In your home. #pleasestayhome #SaferAtHome",stay at home orders,FAVOR,pos
"@AngelaTeague12 @KTULNews Considering the younger population is much less impacted by the virus, there really isn’t a reason to keep schools closed. Plus, a letter from the American Academy of Pediatrics encourages “having students physically present in school.?#OpenSchools",school closures,AGAINST,other
Fauci was all over the news saying #COVID19 wasn’t a threat to Americans in late January he’s a Clinton sycophant #FireTrumpNotFauci you know if he was a republican doc you wouldn’t give a f*ck leftists care more about politics than ppl dying get over yourself #FireFauci,fauci,AGAINST,neg
@ChuckCallesto Glad to hear it! But we all know they did this because their sales went in the in the toilet! And threats of major lawsuits for infringing on HIPAA laws and rights of the people. #MasksOffAmerica #MasksOff,face masks,AGAINST,neg
"Wear a mask in a shop, but dont bother if u want to demonstrate or party en mass in a street. Our 'State' has just put another knife into our fragile/dying retail sector &amp; their inconsistencies are killing our economy #COVID19 #confusion #killingoureconomy #endthelockdown",stay at home orders,AGAINST,neg
I got yelled yesterday by some male version of Karen for not wearing mask at the vegetable store . Poor soul was triggered by it and probably had his vagina inflamed for seeing me without mask.    #MasksOffAmerica,face masks,AGAINST,neg
"Incidentally, only service that has faced bans all though the pandemic, is the education sector!  Looks like blinding the nation is the next best strategy to avoid any resistance! #SaveOurSchools",school closures,AGAINST,neg
@nypost Took his mask off as the camera went off.. Fraud at best   #FireFauci,fauci,NONE,neg
"@EMichaelJones1 It's my opinion he woke up his own viruses by wearing a mask, and he got a fever to try and kill it off. I don't know how old he is, but if he gets the annual vax and got run down with the mask. It's all keeping it going, and going,  on and on until they find out  #FraudFauci",fauci,NONE,other
"@BetsyDeVosED  @realDonaldTrump I am saying this for most parents and children. We do not want to go back to school due to the risk of getting the virus, but as you and you're good friend Trump will said  you guys will defund schools. #SchoolsMustShutdown",school closures,FAVOR,neg
It hurts to say “no??but it hurts much less than the potentially heartbreaking fatal consequences. #StaySafeStayHome,stay at home orders,NONE,neg
@GregAbbott_TX Guess you should have done something to stop the #riots and “protests? But instead you were part of the problem attending the Floyd funeral. #fakepandemic #opentexas #masksdontwork,face masks,AGAINST,neg
"@thekenshain @TheJLV Part 2 of 2. At the end of the day, schools with sealed windows, and interior classrooms will have #Coronavirus buildup that will increase #COVID19 viral load! These building shouldn't be used. Children and teachers are not going to be victims of ""risk mitigation""  #NotMyChild",school closures,FAVOR,neg
#Analogy: Saying you can't go back to work or school until you have a vaccine for #COVID19 is like #DrFauci saying you can't have sex again until there is a vaccine for #AIDS. Partially re-opening is like having safe sex. @greggutfeld @TheFive @JesseBWatters,fauci,AGAINST,neg
"@StephenNolan Think @DrChrisSmith just blew away the whole #facemask argument by stating it's based on ""slim evidence"". So @SadiqKhan and @BorisJohnson has made this draconian law on flawed medical proof. #NoMask",face masks,AGAINST,neg
"@realDonaldTrump Who is going to tell her that there is STILL a PPE shortage? Still not enough testing, no contact tracing, no national mask mandate. This regime has failed. Common defense? General welfare? It’s criminal. #JoeBidenForPresident2020 #IStandWithFauci",fauci,FAVOR,neg
"@Gary_P_Jackson @ProfKarolSikora It’s not just the NHS: the whole of the U.K. workforce has been given a jobsworth charter deluxe, with no sign of it ending. But it will, with a total jobs apocalypse this winter. #endthelockdown",stay at home orders,NONE,neg
@SusanFarina6 @realDonaldTrump @BrandonStraka @foxandfriends @PeteHegseth Where did you get your koolaid? Sad how you now choose to  support a nazi terrorist who allows Russia to kill our soldiers. #TrumpLiedPeopleDied  #StayAtHome #voteBlue #GoJoe #LockdownNow,stay at home orders,FAVOR,neg
"@ddale8 trump should try selling that to all those who’ve lost businesses, livelihoods, healthcare, etc., as a result of his dismissal of COVID as a hoax because he’s too inept to deal with its devastation. That’s why he has experts. #FauciIsAHero",fauci,FAVOR,neg
"@Joe22143142 @DPACSheffield @amandadewinter @PTE_Campaign @Rachel_deSouza @lehain ...and of course of the 60 schools that have had cases so far, we have no idea how many of these will progress to hospital or death. Our children are being used as guinea pigs. #NotMyChild",school closures,FAVOR,neg
This is like amputating a leg to cure a scrape on your knee.   Is this stupidity or malice? Both?  #COVID19  #FireFauci,fauci,NONE,neg
@Barnes_Law And suicide drug addictions - isolation is a killer. When in the history of our country have healthy people been locked down? #Fauci #FauciTheFraud,fauci,AGAINST,neg
"@realDonaldTrump Yes! Our kids need their education and not remotely! If you don’t want YOUR kid to go to school, keep them home. Quit your job while you’re at it too, plenty of people are looking for jobs since their business closed. #OpenTheSchools #OPENAMERICANOW",stay at home orders,AGAINST,neg
"@realDonaldTrump It's too dangerous to hold the RNC, but let's send students and teachers back to school  #TrumpLiesAmericansDie  #NotMyChild",school closures,FAVOR,neg
"@RoyLilley Then leave the shop immediately and go somewhere else.The public health advice is to use your common sense, if a place is crowded or feels unsafe, leave. Just imagine being in a classroom with 25 teenagers and no masks,  that what our government wants in 4 weeks. #MasksSaveLives",face masks,FAVOR,neg
@GovMikeDeWine Now please close bars &amp; indoor dining #SaferAtHome,stay at home orders,FAVOR,pos
"As per our beloved PM we needed 21 days to win against COVID-19 , I am still waiting for those 21 days to get over or it has become synonym of 'Acche Din' , till then #StayHomeStaySafe #CoverYourFace",face masks,FAVOR,pos
I am a parent. And a bad teacher. And I am anxious about schools in fall. #schoolsreopening #pandemic #SchoolReopening #SchoolsMustShutdown,school closures,FAVOR,neg
"@LyndaAKApebbles @dougducey @HHSGov No shutdowns. Already a mask mandate in most county and local cities. You need to do as McDucey stated in the press conference - Stay Home, Stay Safe, Watch Netflix...or eat outside if you go dining out.  😂 #OpenArizona #FakePandemic #masksdontwork",face masks,NONE,neg
@fabiiiihola Nope! #StaySafeStayHome,stay at home orders,NONE,neg
"Nine Inch Nails Tension Tour 2013 on Vevo, snickerdoodle hot cocoa mix and coffee, complete with marshmallows. I'm ready! Bring on the lists!  #Resist  #VoteForOurLives  #VoteForTheChildren  #WearADamnMask",face masks,NONE,pos
What about the kids are being forced to go back to school because their parents are virus/pandemic deniers? Our kiddos are more aware than some give them credit for. That’s not an environment that promotes learning. That’s an environment that can create PTSD. #CloseTheSchools,school closures,FAVOR,neg
@ArogyaAndhra @AndhraPradeshCM @MoHFW_INDIA Recovery has been quite good and has outnumbered the new cases... let’s continue and increase the recovery...#StaySafeStayHome,stay at home orders,NONE,pos
What are you waiting for? @RepRalphNorman @grahamblog @SenatorTimScott  @scsenategop #coronavirus #southcarolina Close the schools! #CloseTheSchools,school closures,FAVOR,pos
"Can things get dumber in NYC? Mayor De blasio says Child care will be provided for up to 80,000 kids when schools closed this Fall. Where will this take place you ask??? In the schools. You just can’t dream this crap up LOL. 😂 😝  #NYC  #OpenSchools",school closures,FAVOR,neg
@markmobility There is no covid surge from any demo. Masks masks masks work.  Wear a mask. Get it on.  #covid19 #getiton #masks,face masks,FAVOR,pos
"If daycares and preschools are open and thriving, WHY can’t K-12 schools fully open? #OpenSchools",school closures,AGAINST,neg
"@carlquintanilla If he thinks everyone is lying, has Chuck ever wondered if it was him who was wrong? Nah, because his conspiracy theory is more fun. #WearAMask",face masks,NONE,neg
I’m sorry dealing with the children you decided to have is a burden for you. #SaferAtHome,stay at home orders,FAVOR,neg
"If you think wearing a mask is inconvenient, then trying having Covid. It's more than inconveniencing. #WearAMaskSaveALife",face masks,FAVOR,neg
"We not saying schools should close forever nah,they should at least take a break to recover until the 2nd week of August.The aim is for the harsh winter conditions to pass then things can get back to normal.We will try by all means that our children comply😷. #SchoolsMustShutdown",school closures,FAVOR,pos
"@savetheturtles2 @VP @realDonaldTrump Too late we just heard #DrFauci testify &amp; wasn't he on news show too or somewhere else talking about #COVID19   Doesn't matter @msnbc has lots of knowledgeable Docs on giving out good info &amp; have pretty much replaced him. I stopped trusting whats-her-name, other Doc. Too tRumpy",fauci,NONE,other
I'm just a girl standing in a shop with no mask on asking people not to judge. 👍 #bekind #NoMasks,face masks,AGAINST,pos
"""Dr. Fauci ,"" is a False Narrative! Speaking of... #POISON  for #PROFIT, false prophets &amp; antichrists. #FEAR is a #LIAR. Ps. FEAR induces #CYTOKINES btw. Stop freaking pretending Jesus didn't warn You, any of You about the Masks, Initiations, Rituals, &amp;  #MOTB! #FauciTheFraud",fauci,AGAINST,neg
@JoeySaladsReal And Children have a refuge from Child abusers! #schools #OpenSchools,school closures,AGAINST,other
"#DrFauci needs to be on every night talking to us about science, trends, status of vaccines &amp; how to safely reopen. WE ARE IN A CRISIS. #BringBackCommonSense #SaveAmerica",fauci,FAVOR,pos
BREAKING: Los Angeles County’s stay-at-home orders  extended for the next 3 months - KTLA  They can’t arrest everyone.   #COVID19 #DrFauci,fauci,NONE,neg
Now there's a guy eating an entire meal with his mask around his chin.  Is eating even allowed on @cta trains?  #WearADamnMask,face masks,FAVOR,neg
@BBCNews 1. You are reporting 78% uptake on masks in many EU countries and 21% here while Brits stay at home to afraid to go out. Could the reason for this be the lack of mask wearing itself? I know its why I won't go out! #WearAMask,face masks,FAVOR,neg
@Super76x Thank goodness! Protect your babies at all costs Chris. You cannot rely on this administration and the #COVIDIOTS to make decisions! I stand behind you and all parents 100% 👊 #NotMyChild,school closures,FAVOR,other
@ChrisStoneTV @atrupar No he is not! He has said this on a few occasions that the problem with the testing was Obama's fault! Don't try to give this evil moron a pass! #Biden2020  #IStandWithFauci,fauci,NONE,neg
"My new mantra:   ""Better safe than covid!""    #Covid19  #socialdistancing #mantra #StaySafeStayHome",stay at home orders,FAVOR,pos
@NicoleArbour Wearing a mask. #NoMasks,face masks,NONE,other
@MarkPar92842203 @ChrisWh11261958 Yup! He's bought and paid for!!! It appears protesters  get a pass from #COVID19   Now we know we've been played.  #FauciTheFraud,fauci,AGAINST,neg
"@badlifecutie @AlexoSandi @JoeySalads @usacitizens1776 @GovSisolak I did not create the meme, but, I like the analogy, not so much that image. I am DEEPLY disturbed by so much overreach by the Governors like @GovSisolak . So much of our #ConstitutionalRights being taken. No one questioning ANYTHING. #coronavirus #vegas #ReopenAmericaNow",stay at home orders,AGAINST,neg
@MSNBC All countries in the western world opening schools but let's see..we don't follow the science to open schools but we followed science to shut down..oh ok now that makes sense. #OpenSchools,school closures,FAVOR,neg
Can someone tell me how I can get Fauci himself to tell me everything will be okay but that I should stay home still? #StayHome #StandWithFauci,fauci,AGAINST,neg
All parents are not trained to be teachers. We need the daily structure that our school and teachers provide in order to help our children. We can assist but can’t replace. Let schools function #SaveOurSchools #RightToTeach @imBhupendrasinh @hrdministry   #SaveOurSchools,school closures,AGAINST,pos
Day 3. Not yet worn a mask! This will end soon #NoMasks,face masks,AGAINST,neg
"@ABC What's bizarre is a public health adviser taking it upon himself to lie to the American public about not wearing masks, causing thousands of deaths. Public health advisers don't set policy, they don't make political decisions. They just advise. #FauciTheFraud",fauci,AGAINST,neg
Public health decisions must be made using the most current scientific data available. This is critical for combating COVID-19 and safely reopening the US. It’s vital that all Americans stand strongly behind scientists and take their advice. #FollowTheScience #IStandWithFauci,fauci,FAVOR,pos
"@CiscoPress @Wendellodom Always doing my best to have top notch study materials and a great set-up. Thank you, @CiscoPress #CiscoCert  @Wendellodom #StayAtHomeSaveLives",stay at home orders,NONE,pos
"Hide the scientist's knowledge from the public? Trump has to go. Shades of the Mueller investigation. This administration can't let the truth get in the way of their disinformation, now can they?  #COVID19 #DailyBriefing #FireFauci",fauci,FAVOR,neg
@thehill I thought Negligent Homicide was more of a felony record..? #COVID19 #DrFauci,fauci,NONE,neg
@PleadTheFitz @franmascookies @CNN Sign me up for the first vaccine @realDonaldTrump hates. #IStandWithFauci,fauci,NONE,neg
"@realDonaldTrump #155000dead and you will be adding to it!! 25% OF WORLD DEATHS EVEN THOUGH WE ARE 4% OF WORLD POPULATION!!!! @WhiteHouse @PressSec @kayleighmcenany SPIN THAT, KAYLEIGH!! And DR. BIRX!! #GOPDeathCult #BloodOnTrumpsHands #WearADamnMask",face masks,NONE,neg
Online teaching is also a service and teachers need to be paid. Schools need to survive. #SaveOurSchools,school closures,FAVOR,pos
@NPR Is that Tucker Carlson?  #COVIDIOTS #WearADamnMask,face masks,FAVOR,neg
"I will not wear a mask, not for me, not for you. I will not give up my freedom this easily. #NoMask",face masks,AGAINST,neg
@liberalinohio @russdiamond The anti-maksers NEVER threatened her or her family. You people are sick in the head if you believe those unfounded allegations against our community. #DontWearAMask #UnmaskOhio #MasksOff #MasksOffAmerica,face masks,AGAINST,neg
"All of you maskholes who say masks violate your personal freedoms, how you gonna justify that to your kids in December when they can’t go visit Santa at the mall? Mask up now. #COVID19 #maskup #masksdontwork",face masks,FAVOR,neg
@MarshaBlackburn @realDonaldTrump Do you ever work? Or do you spend all of your time parroting Trumpian propaganda?  #ComplicitCorruptGOP  #GOPBetrayedAmerica  #TrumpLiesAmericansDie  #IStandWithFauci,fauci,NONE,neg
"Y’all, wearing a mask is great. I can mouth the words to the weird song I have in my head and no one looks at me funny. #WearADamnMask",face masks,FAVOR,pos
Trump: ''The cure can't be worse than the problem.''  Fact: Trump's Easter ''cure'' will make the problem WORSE...  #DrFauci #DrFauciIsANationalHero #coronavirus #CoronavirusOutbreak #pandemic #COVID19 #COVID?9 #Covid_19 #TrumpVirus #TrumpLiesPeopleDie #EasterMassacre,fauci,FAVOR,neg
"Ok, I’ve just gotta say it...MASKS SHOULD NOT BE FASHION STATEMENTS! If you want to wear one, that’s fine w/me but the thought that people are making &amp; buying pattered masks is actually terrifying. Wake up and think! Wake up and fight!!! #saynotomasks #MasksOffAmerica #NoMasks",face masks,AGAINST,neg
"Remember to wash your hands, wear a face mask and keep social distance. COVID19 is real. #StaySafeStayHome",stay at home orders,FAVOR,pos
@realDonaldTrump Yeah because YOU are rigging it!! Can't win on your own merit so you have to CHEAT!! WE Deserve better than you!! Vote for Joe!! #CheetoMcAsshat #DonnieDollhands #AmericaorTrump #FactsoverFiction #TrumpisNotWell  #KidsLivesMatter #TrumpVirus #Biden2020 #FauciIsAHero,fauci,NONE,neg
On the bus. Out of the 6 people on the lower deck only 2 have their masks on properly 3 have their mouths covered but their nose poking out and one has it round their neck. Just what is the point? It’s really not that hard #WearADamnMask,face masks,FAVOR,neg
someone in a college close to my school was diagnosed w the coronavirus but i’m gonna have to wait until someone In my school gets it before it closes? can y’all not see this literally means waiting for someone to get it when it could be avoided? #CloseTheSchools,school closures,FAVOR,neg
@MoriartyBaron @MarkusFlemming3 Yes but won’t there be a Marshall at the door saying no mask no entry. #NoMaskOnMe #NoToMasks #endthelockdown,stay at home orders,NONE,neg
"@realDonaldTrump If the White House is closed to tours and businesses cannot safely fully reopen, schools should not reopen! #NotMyChild",school closures,FAVOR,neg
"I miss lipstick...there’s no point in getting lipstick all over the inside of a mask...oh, the things we do to stay safe and keep others safe. #WearAMask #MasksSaveLives",face masks,FAVOR,pos
"The objectives of the Victorian government's measures are twofold: - to reduce the number of people moving around - to reduce workplace transmissions These goals need to be kept in mind by all of us or we'll be in ""lockdown"" for longer than we need to. #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@DocBastard You know whats more uncomfortable than a mask? A tube on your fucking gut. #WearTheDamnMask #WearADamnMask,face masks,FAVOR,neg
@Hoosiers1986 @realDonaldTrump Good point corporate media and big tech also. #FireFauci,fauci,NONE,pos
It was lovely to travel on the train with nearly half of the coach wearing no masks.#NoMasks,face masks,AGAINST,pos
@RandPaul thank you for being rational and figuring for the people.  #DrFauci  is a #snakeinthegrass and so is the #media  #thegreatpanic of #covid19 is beyond our of control.  #get rid of fauci and #ReopenAmericaNow   The people are waking up and seeing the #socialist movement.,fauci,AGAINST,neg
